99954 75 0 0 0 74.9751 75 2.93716 116.675 7932.46 340814 114944 1.89131e+07 1.41317e+12 28.7549 1754.29 21719.9 246.678 15116.7 1.44703e+06 37.2946 89.9996 2378.02 36.0961 90 2154.99 0 0 0 -nan 0.499951 -nan 33.0297 90 1585.84 9309.28 215816 1.13412e+06 3.00138e-05 3DQuadric
99954 150 0 0 0 150.329 150 -57.6299 86.4494 4738.45 180805 30463.9 3.14085e+06 5.6604e+10 10.4148 672.366 3421.89 177.287 9359.33 748381 38.1707 89.9998 2545.86 36.4 89.9965 2207.97 0 0 0 0.121165 0.49996 0.0385284 23.969 89.9772 1090.23 9100.95 407398 3.79675e+06 0 3DQuadric
99954 700 0 0 0 700.196 700 -240.521 101.117 12819.7 647084 63117 1.3532e+07 6.71207e+11 10.548 1386.33 8805.09 205.663 25586.1 2.60669e+06 39.272 89.9999 2702.2 36.8232 89.9998 2280.27 0 0 0 0.079193 0.499539 0.0240772 27.8439 89.977 1043.05 9347.49 189649 744128 0 3DQuadric
99954 75 0 0 0 75.1386 75 -15.7532 7.46944 78.4698 203.358 93.1352 5621.73 196592 1.90543 56.8141 46.0526 14.6914 161.923 775.625 37.4671 89.9992 2412.58 37.1019 89.999 2336.96 0 0 0 0.0534599 0.499009 0.0179945 21.3256 89.9883 1080.44 6583.4 218128 1.41033e+06 0 PC-MLS
99954 150 0 0 0 150.027 150 -0.00073357 6.92351 76.4972 196.553 93.1352 5621.73 196592 1.90543 56.8141 46.0526 13.5622 157.692 742.12 38.3943 90 2594.86 37.0987 89.9989 2354 0 0 0 0.0534599 0.499009 0.0179945 19.1464 89.9344 939.431 6778.37 202972 1.37556e+06 0 PC-MLS
99954 700 0 0 0 700.112 700 -53.9741 6.51483 77.3838 171.864 93.1352 5621.73 196592 1.90543 56.8141 46.0526 12.6814 155.428 627.942 39.0786 89.9999 2708.54 36.8547 89.9999 2341.35 0 0 0 0.0534599 0.499009 0.0179945 21.6034 89.983 873.306 7197.91 570121 4.94892e+06 0 PC-MLS
99954 75 0 0 0 75.3515 75 -29.5068 9.05166 75.3945 181.181 153.359 5183.75 177142 6.40999 47.3326 72.2638 16.7437 156.429 581.72 37.4612 89.9993 2411.99 37.0965 89.999 2336.52 0 0 0 0.146707 0.499948 0.0479307 21.4727 89.9776 1086.08 4805.65 7.00804e+06 8.49083e+08 0 2-Monge
99954 150 0 0 0 150.038 150 -1.12988 7.07155 75.4693 170.004 96.3986 5351.05 175875 3.50689 47.6521 36.6142 13.014 148.867 591.29 38.3965 89.9988 2595.02 37.1 89.9993 2354 0 0 0 0.130138 0.499991 0.0421181 18.9478 89.9484 900.236 4651.01 107684 267599 0 2-Monge
99954 700 0 0 0 700.287 700 -245.392 6.45814 76.6775 153.327 86.2318 5608.07 180845 2.45844 54.1314 30.364 12.4648 151.855 562.195 39.0789 90 2708.63 36.8556 89.9998 2341.62 0 0 0 0.102719 0.499988 0.033944 22.7968 89.9528 827.274 4879.52 110061 519009 0 2-Monge
99954 75 0 0 0 75 75 2.04001 6.34945 73.9494 175.873 88.2489 5562.95 186598 1.62066 53.7828 32.6835 12.4898 154.601 673.877 38.4098 89.9969 2586.85 37.1721 89.9994 2376.57 0 0 0 0.0922588 0.499883 0.0306791 20.8811 89.9966 1049.7 574.51 158695 269326 0 Varifolds
