82212 75 0 0 0 75.0119 75 0.618874 151.269 11067 596634 313882 4.50615e+07 9.92646e+12 83.5913 5582.73 144598 337.526 21602.1 2.57968e+06 62.2935 89.9996 2392.5 60.5281 90 2106.14 0 0 0 -nan 0.498842 -nan 51.322 89.9997 2172.88 9450.75 225518 2.62469e+06 0.00206782 3DQuadric
82212 150 0 0 0 149.995 150 5.76582 129.756 7899.46 397093 290602 5.48184e+07 1.13555e+13 53.5406 3800.56 89001.2 287.129 17482.5 1.9282e+06 63.9681 89.9998 2522.6 61.4285 90 2182.83 0 0 0 -nan 0.499375 -nan 45.7359 89.9976 2013.49 9390.08 195366 915452 0.000145964 3DQuadric
82212 700 0 0 0 700.009 700 -5.96426 82.8893 6847.21 237746 32197.1 4.60436e+06 1.10766e+11 14.7646 1816.18 12239 169.629 13764.7 979547 67.9679 89.9999 2640.05 64.7507 89.9995 2485.65 0 0 0 0.181403 0.496909 0.0450699 40.4011 89.9996 1910.88 9356.57 236489 1.65972e+06 0 3DQuadric
82212 75 0 0 0 75.0716 75 -4.27133 21.2485 153.43 836.808 799.658 13722 4.21498e+06 9.94773 113.128 402.866 41.7492 306.541 2914.87 62.3403 89.9995 2356.39 59.6969 90 2401.18 0 0 0 -nan 0.499964 -nan 45.1364 89.9978 2059.88 6423.44 153511 647459 0.000194619 PC-MLS
82212 150 0 0 0 150.015 150 0.274337 22.3408 110.293 889.454 799.658 13722 4.21498e+06 9.94773 113.128 402.866 44.0106 121.803 3107.91 63.1622 90 2410.4 59.6679 90 2504.71 0 0 0 -nan 0.499964 -nan 38.9186 89.9993 1820.26 6574.96 108641 711522 1.21637e-05 PC-MLS
82212 700 0 0 0 699.932 700 77.5176 22.7334 110.914 910.027 799.658 13722 4.21498e+06 9.94773 113.128 402.866 44.8072 121.943 3183.03 66.9599 89.9997 2526.27 64.0074 89.9991 2625.19 0 0 0 0.173799 0.499964 0.0495423 38.4832 89.9965 1854.51 7082.58 235391 1.47023e+06 0 PC-MLS
82212 75 0 0 0 75.2397 75 -23.2904 19.4931 112.054 698.643 792.895 13710.9 3.99711e+06 10.9667 112.563 336.626 35.5957 243.505 2175.12 62.3319 89.9997 2355.91 59.673 90 2401.08 0 0 0 -nan 0.499244 -nan 45.5584 89.9999 2081.69 4719.35 83969 343385 0.000194619 2-Monge
82212 150 0 0 0 150.299 150 -47.1029 20.107 106.065 767.408 778.503 13717.2 4.10667e+06 9.2216 112.658 338.256 38.5926 124.569 2589.08 63.1588 89.9994 2410.63 59.6598 90 2504.56 0 0 0 -nan 0.499625 -nan 39.182 89.9982 1837.1 4682.43 135237 330142 1.21637e-05 2-Monge
82212 700 0 0 0 700.196 700 -95.4806 21.3782 109.657 841.427 789.813 13721.2 4.17728e+06 8.89328 112.715 362.774 41.5161 120.411 2886.02 66.9595 89.9997 2526.24 64.0076 89.9991 2625.17 0 0 0 0.193177 0.498772 0.0482009 38.4167 89.997 1846.82 4825.46 119450 462968 0 2-Monge
82212 75 0 0 0 75.3635 75 -28.4346 21.3744 111.383 843.24 792.548 13720.2 4.18865e+06 9.01354 112.568 369.987 41.887 120.773 2925.96 65.3575 89.9993 2383.04 63.5616 90 2338.39 0 0 0 -nan 0.499398 -nan 44.3566 89.9998 2021.84 597.422 30086 29339.5 7.2982e-05 Varifolds
82212 150 0 0 0 149.989 150 4.11528 21.4683 109.936 847.954 793.571 13721.2 4.19213e+06 9.03311 112.86 371.778 42.3982 120.98 2977.03 67.3228 89.9996 2431.04 65.223 89.9999 2422.34 0 0 0 -nan 0.499401 -nan 38.6551 89.9932 1804.59 591.332 3764 11517.6 0 Varifolds
82212 700 0 0 0 700.239 700 -184.981 22.1757 110.567 881.136 796.773 13720.3 4.20417e+06 9.26891 112.748 380.417 44.0034 121.721 3115.33 69.1585 89.9994 2492.48 66.8213 89.9999 2516.18 0 0 0 0.18104 0.499903 0.0456195 38.4589 89.9986 1851.7 600.538 12614 13647.3 0 Varifolds
82212 75 0 0 0 75.045 75 -1.79308 21.0612 110.744 828.194 791.154 13716.9 4.18176e+06 8.91784 111.953 366.987 41.4369 120.973 2888.97 67.2745 89.9998 2475.45 65.2279 90 2515.88 0 0 0 -nan 0.497607 -nan 36.1982 89.9974 1779.19 215.309 5672 2938.52 7.2982e-05 VarifoldsMeanPlane
82212 150 0 0 0 150.053 150 -5.21986 21.3627 110.541 842.48 792.922 13720.7 4.18864e+06 8.9893 112.724 369.692 42.2511 121.474 2964.82 67.9801 89.9996 2493.56 65.9634 90 2518.7 0 0 0 0.177123 0.498374 0.0450975 36.3934 89.9976 1772.67 217.765 10747 4625.87 0 VarifoldsMeanPlane
82212 700 0 0 0 700.068 700 -17.897 22.1186 110.624 877.655 796.574 13720.3 4.20264e+06 9.25099 112.756 379.163 43.9181 121.875 3107.5 69.2709 89.9998 2524.35 67.1933 89.9999 2518.21 0 0 0 0.180146 0.499037 0.0454117 38.808 89.9949 1898.36 226.848 16768 6181.54 0 VarifoldsMeanPlane
82212 75 0 0 0 75.0275 75 -0.961553 nan 198844 nan nan 2.01466e+06 nan nan 222.102 nan nan 397749 nan 62.1607 90 2356.88 59.1145 90 2422.86 0 0 0 -nan 1.55038 -nan 44.2449 89.9975 2048.17 16258.8 252021 8.6511e+06 0.000194619 WaveJets
82212 150 0 0 0 150.015 150 -0.000213574 nan 194.906 nan nan 13499.8 nan nan 108.261 nan nan 401.638 nan 62.6853 90 2394.14 58.912 90 2512.29 0 0 0 nan 0.495859 nan 38.5897 89.9989 1818.18 28193.2 588847 2.87069e+07 1.21637e-05 WaveJets
82212 700 0 0 0 700.043 700 -29.8104 21.5084 110.829 847.225 789.275 13716.9 4.17428e+06 8.96752 111.145 360.661 41.6029 120.562 2892.45 63.8105 89.9998 2504.24 59.2173 89.9999 2634.86 0 0 0 0.206238 0.497934 0.0515932 39.0702 89.9993 1890.69 117816 2.49443e+06 4.74801e+08 0 WaveJets
82212 75 0 0 0 75.0285 75 1.17318 19.8015 104.372 735.89 771.416 13685.8 4.05452e+06 9.03938 110.07 332.908 37.1532 119.099 2386.81 65.001 89.9992 2390.94 63.282 90 2345.58 0 0 0 -nan 0.499425 -nan 45.4469 89.9996 2079.67 568.473 7467 10644.8 0.000194619 ShapeOperator
82212 150 0 0 0 150.06 150 -5.50206 20.1818 106.444 772.479 776.591 13719.7 4.11296e+06 8.63188 112.658 342.566 38.7276 120.54 2608.32 66.8053 89.9996 2433.38 64.4417 90 2440.09 0 0 0 -nan 0.499347 -nan 39.0498 89.9906 1830.29 566.066 15534 14977 1.21637e-05 ShapeOperator
82212 700 0 0 0 700.009 700 17.8934 20.9618 108.228 816.296 787.101 13721.6 4.16214e+06 8.7829 112.993 357.443 40.9984 120.342 2841.1 68.8429 89.9999 2514.55 66.3233 89.9996 2555.4 0 0 0 0.182413 0.497698 0.046425 38.4624 89.9981 1852.26 574.681 11445 9996.15 0 ShapeOperator
82212 75 0 0 0 75.4981 75 -51.9699 2.46683e+13 5.43046e+15 1.16511e+29 1.64434e+28 4.52634e+30 7.15817e+58 2.87622e+12 6.25373e+14 1.57709e+27 4.75779e+13 1.07666e+16 4.45061e+29 61.8913 89.9996 2334.87 58.9289 90 2432 0 0 0 -nan 0.499008 -nan 45.4469 89.9996 2079.67 417.797 23981 15550.7 0.000194619 PCA
82212 150 0 0 0 150.081 150 -0.834108 1.62271e+13 4.09551e+15 6.09189e+28 5.24271e+28 1.48134e+31 7.65652e+59 9.7e+12 2.69557e+15 2.53943e+28 2.31655e+13 5.49546e+15 1.15973e+29 62.4472 90 2388.19 58.5844 90 2542.71 0 0 0 -nan 0.498067 -nan 39.0498 89.9906 1830.29 411.868 4789 7490.55 1.21637e-05 PCA
82212 700 0 0 0 700.085 700 -47.7423 23.577 111.612 948.17 799.638 13721.9 4.21492e+06 9.83823 112.862 400.212 46.7116 121.902 3338.59 61.8561 89.9988 2421.78 57.2391 89.9998 2699.43 0 0 0 0.345501 0.498993 0.0668278 38.4624 89.9981 1852.26 417.443 8734 7428.8 0 PCA
82212 75 0 0 0 75.8218 75 -69.9425 44.637 2195.03 30191.9 22568.6 3.20516e+06 4.39994e+10 29.4937 1205.86 9580.4 80.4596 3465.33 87495.6 63.9699 89.9993 2406.84 61.6022 90 2460.57 0 0 0 -nan 0.499094 -nan 37.865 89.9933 1777.45 770.504 15502 9598.35 0.000924439 ASO
82212 150 0 0 0 150.116 150 -8.54003 30.2929 2863.05 31746.6 25662.8 7.07251e+06 1.7462e+11 16.3369 1711.19 10422.9 53.1073 4014.91 70788.8 65.4712 89.9998 2448.01 63.032 90 2520.72 0 0 0 -nan 0.498813 -nan 36.0062 89.9976 1713.34 774.437 75288 122287 8.51457e-05 ASO
82212 700 0 0 0 700.571 700 -412.141 22.9618 2056.23 15307.5 7227.31 1.91635e+06 1.28686e+10 10.1321 490.209 1305.82 42.965 3622.26 47341.4 67.8272 89.9995 2482.84 65.7849 90 2554.34 0 0 0 0.184347 0.496959 0.0466605 36.7806 89.9941 1743.12 791.418 122552 203046 0 ASO
82212 75 0 0 0 75.1047 75 -5.85058 19.7063 104.056 724.642 799.658 13722 4.21498e+06 9.94773 113.128 402.866 46.9002 122.074 3354.35 0 0 0 89.9995 90 28.2498 0 0 0 -nan -nan -nan 33.9297 89.9983 1628.86 75.9066 3020 394.911 0.000924439 APSS
82212 150 0 0 0 150.121 150 -10.7765 19.7944 99.9324 731.525 799.658 13722 4.21498e+06 9.94773 113.128 402.866 46.9002 122.074 3354.35 0 0 0 89.9995 90 28.2498 0 0 0 -nan -nan -nan 35.2573 89.9984 1696.68 75.8323 2626 604.574 8.51457e-05 APSS
82212 700 0 0 0 699.94 700 77.5772 20.2445 101.863 762.821 799.658 13722 4.21498e+06 9.94773 113.128 402.866 46.9002 122.074 3354.35 0 0 0 89.9995 90 28.2498 0 0 0 -nan -nan -nan 38.4621 89.9992 1879.49 76.6001 2218 436.502 0 APSS
82212 75 0 0 0 75.1126 75 -4.02926 42.345 90.0099 1054.57 799.658 13722 4.21498e+06 9.94773 113.128 402.866 46.9002 122.074 3354.35 0 0 0 89.9995 90 28.2498 0 0 0 -nan -nan -nan 52.3791 89.9989 2282.27 2941.24 80804 188450 0.000924439 Sphere
82212 150 0 0 0 149.943 150 16.5352 31.2413 69.3401 653.489 799.658 13722 4.21498e+06 9.94773 113.128 402.866 46.9002 122.074 3354.35 0 0 0 89.9995 90 28.2498 0 0 0 -nan -nan -nan 49.6172 89.9998 2228.05 2968.47 234797 1.59329e+06 8.51457e-05 Sphere
82212 700 0 0 0 700.188 700 -95.5308 17.3044 90.0962 439.04 799.658 13722 4.21498e+06 9.94773 113.128 402.866 46.9002 122.074 3354.35 0 0 0 89.9995 90 28.2498 0 0 0 -nan -nan -nan 39.7074 89.9984 1907.07 2989.39 95217 320141 0 Sphere
82212 75 0 0 0 75.8625 75 -73.8298 18.9988 108.443 694.477 799.658 13722 4.21498e+06 9.94773 113.128 402.866 46.9002 122.074 3354.35 0 0 0 89.9995 90 28.2498 0 0 0 -nan -nan -nan 32.055 89.9995 1743.73 1729.43 86285 470550 0.000924439 UnorientedSphere
82212 150 0 0 0 149.864 150 36.6844 19.4079 104.958 724.141 799.658 13722 4.21498e+06 9.94773 113.128 402.866 46.9002 122.074 3354.35 0 0 0 89.9995 90 28.2498 0 0 0 -nan -nan -nan 33.4852 89.9962 1811.2 1721.2 28322 72662.1 8.51457e-05 UnorientedSphere
82212 700 0 0 0 700.077 700 -29.853 20.3371 106.381 778.183 799.658 13722 4.21498e+06 9.94773 113.128 402.866 46.9002 122.074 3354.35 0 0 0 89.9995 90 28.2498 0 0 0 -nan -nan -nan 36.5539 89.9991 1956.35 1809.63 18694 74099.5 0 UnorientedSphere
82212 75 0 0 0 75.4555 75 -37.8452 821940 2.36795e+06 3.32509e+11 7.28449e+11 5.53647e+12 6.8676e+23 697018 2.10186e+06 2.54219e+11 953478 2.63404e+06 4.86922e+11 62.1759 89.9994 2338.93 59.4367 90 2420.87 0 0 0 -nan 0.497117 -nan 45.4469 89.9996 2079.67 684.097 4.0047e+06 1.98354e+08 0.000194619 Cov2D
82212 150 0 0 0 150.174 150 -22.8705 290942 852753 4.97942e+10 9.6299e+10 7.13846e+11 1.49485e+22 257596 737196 3.89154e+10 325597 1.09797e+06 6.66682e+10 62.8125 89.9999 2388.27 59.1628 90 2513.21 0 0 0 -nan 0.498506 -nan 39.0498 89.9906 1830.29 632.648 8566 12154.5 1.21637e-05 Cov2D
82212 700 0 0 0 700.102 700 -53.6941 18152.8 73446.4 2.91482e+08 4.35775e+08 5.09709e+09 4.72035e+17 16529.9 61073.6 2.50885e+08 19830.1 90857.1 3.46664e+08 65.2632 89.9996 2486.33 61.3425 89.9999 2563.69 0 0 0 0.336072 0.499614 0.0641592 38.4624 89.9981 1852.26 648.097 113702 186914 0 Cov2D
82212 75 0 0 0 75.3596 75 -32.6594 nan 834.323 nan nan 741461 nan nan 798.606 nan 562.906 1199.47 212553 65.9978 89.9998 2389.97 64.8749 90 2425.91 0 0 0 -nan 0.493175 -nan 45.4469 89.9996 2079.67 645.342 32666 47598.9 0.000194619 NormCov2D
82212 150 0 0 0 150.137 150 -11.8431 241.767 492.646 37554.8 65621.1 257351 5.83962e+09 154.54 467.763 27273.2 338.127 715.957 69657.2 67.6279 89.9997 2451.72 65.4374 90 2493.25 0 0 0 -nan 0.495098 -nan 39.0498 89.9906 1830.29 642.271 30272 33113.1 1.21637e-05 NormCov2D
82212 700 0 0 0 700.051 700 -11.9342 64.8419 133.957 2743.34 6034.67 19639.7 3.82989e+07 49.5888 132.735 2341.96 80.6027 184.267 4880.45 69.7829 89.9996 2453.4 66.2235 89.9998 2556.63 0 0 0 0.206149 0.493891 0.0447871 38.4624 89.9981 1852.26 653.965 47879 37214.3 0 NormCov2D
82212 75 0 0 0 75.414 75 -41.3568 nan 834.323 nan nan 741461 nan nan 798.606 nan 562.906 1199.47 212553 65.9978 89.9998 2389.97 64.8749 90 2425.91 0 0 0 -nan 0.493175 -nan 45.4469 89.9996 2079.67 622.843 46505 42508.8 0.000194619 NormCov3D
82212 150 0 0 0 150.319 150 -62.2585 241.767 492.646 37554.8 65621.1 257351 5.83962e+09 154.54 467.763 27273.2 338.127 715.957 69657.2 67.6279 89.9997 2451.72 65.4374 90 2493.25 0 0 0 -nan 0.495098 -nan 39.0498 89.9906 1830.29 623.101 33546 50238 1.21637e-05 NormCov3D
82212 700 0 0 0 700.179 700 -83.5683 64.8419 133.957 2743.34 6034.67 19639.7 3.82989e+07 49.5888 132.735 2341.96 80.6027 184.267 4880.45 69.7829 89.9996 2453.4 66.2235 89.9998 2556.63 0 0 0 0.206149 0.493891 0.0447871 38.4624 89.9981 1852.26 626.839 6673 11067.9 0 NormCov3D
82212 75 0 0 0 75.1525 75 -8.53331 198.216 4497.93 269634 799.658 13722 4.21498e+06 9.94773 113.128 402.866 46.9002 122.074 3354.35 0 0 0 0 0 0 0 0 0 -nan -nan -nan 33.9444 89.9816 1631.08 49.9902 2611 247.526 0 Mean
