99954 75 0 0 0 74.8811 75 9.6411 93.7729 6265.88 146480 102470 1.99269e+07 1.29682e+12 53.1844 3213.19 46146.4 211.035 12176.4 624788 36.989 89.9932 2319.93 36.0703 90 2121.37 0 0 0 -nan 0.49996 -nan 48.7875 90 1993.61 9309.69 193471 1.48047e+06 0.00203093 3DQuadric
99954 150 0 0 0 150.03 150 0.676736 88.3714 5574.6 157641 211514 5.79543e+07 1.0681e+13 40.6144 5997.55 118328 194.923 10583.3 762889 37.6932 89.9979 2441.78 35.8922 90 2104.62 0 0 0 -nan 0.499973 -nan 41.876 90 1765.51 9076.37 206591 1.508e+06 8.00368e-05 3DQuadric
99954 700 0 0 0 699.874 700 112.824 64.9786 4666.49 144553 32360.7 7.19478e+06 1.73333e+11 7.95324 843.39 3730.6 133.475 10049 607184 39.0981 89.9995 2681.88 36.4034 89.9993 2214.21 0 0 0 0.0996267 0.499652 0.0302014 29.3696 89.9915 1121.4 9317.91 350585 2.3707e+06 0 3DQuadric
99954 75 0 0 0 75.3321 75 -26.3855 8.12527 77.1125 213.045 93.1352 5621.73 196592 1.90543 56.8141 46.0526 16.0199 160.716 812.821 36.9315 89.9978 2302.86 36.8926 90 2289.37 0 0 0 -nan 0.499009 -nan 37.6279 90 1852.45 6765.62 111259 714790 0.000150069 PC-MLS
99954 150 0 0 0 150.223 150 -38.4827 7.82734 78.9125 226.838 93.1352 5621.73 196592 1.90543 56.8141 46.0526 15.4 162.636 862.936 37.1941 89.9992 2362.63 37.1092 90 2322.97 0 0 0 -nan 0.499009 -nan 27.9169 89.9992 1476.1 6897.54 328198 4.54698e+06 1.00046e-05 PC-MLS
99954 700 0 0 0 700.077 700 -24.5324 7.61684 79.852 223.714 93.1352 5621.73 196592 1.90543 56.8141 46.0526 14.9573 164.251 845.763 38.5145 89.9988 2617.84 37.0022 89.9992 2349.46 0 0 0 0.0534599 0.499009 0.0179945 25.9972 89.8993 1173.78 7224.09 129317 1.1026e+06 0 PC-MLS
99954 75 0 0 0 75.0287 75 1.07632 10.0951 76.6094 195.213 186.101 12606 548043 7.14916 78.7543 94.9114 18.7312 151.393 648.08 36.9267 89.9998 2302.39 36.887 90 2288.69 0 0 0 -nan 0.499942 -nan 38.2456 90 1887.93 4776.62 153511 955135 0.000150069 2-Monge
99954 150 0 0 0 150.38 150 -64.6599 8.34961 76.3491 193.423 103.524 5523.04 189038 4.29321 48.3564 45.3915 15.3147 156.758 707.396 37.191 89.9988 2362.47 37.1069 90 2322.93 0 0 0 -nan 0.499953 -nan 28.2232 89.9862 1493.01 4727.34 110470 352605 1.00046e-05 2-Monge
99954 700 0 0 0 700.154 700 -88.3174 7.43429 79.5258 205.5 91.6704 5608.97 193799 2.34314 54.7295 38.3965 14.1617 161.094 753.842 38.5143 89.9986 2617.83 37.0019 89.9994 2349.43 0 0 0 0.126602 0.49996 0.0407929 25.9421 89.9692 1139.71 4868.09 52147 145007 0 2-Monge
99954 75 0 0 0 75.1582 75 -20.1269 7.26487 78.5781 208.708 91.6171 5608.86 193932 1.87576 56.0359 40.1989 14.2398 161.644 792.617 37.4992 89.9988 2420.7 36.8938 90 2315.68 0 0 0 -nan 0.499977 -nan 36.5037 90 1790.98 580.948 12468 14210.3 8.00368e-05 Varifolds
99954 150 0 0 0 150 150 4.51676 7.12716 77.0256 205.109 91.4023 5584.71 192858 1.73654 53.3314 37.9404 14.0581 159.774 787.899 38.4494 89.9999 2580.23 37.1851 89.9997 2367.91 0 0 0 -nan 0.499818 -nan 27.5651 89.9955 1452.94 581.78 165786 347384 0 Varifolds
99954 700 0 0 0 700.021 700 -9.80898 7.26605 78.9095 210.716 91.8048 5620.21 194839 1.74249 56.434 37.6263 14.417 161.366 813.524 39.1002 89.9995 2697.32 36.698 89.9999 2316.38 0 0 0 0.0928261 0.499921 0.030365 25.9633 89.8668 1160.17 581.239 85186 84397.8 0 Varifolds
99954 75 0 0 0 75.0491 75 -2.55094 6.96268 78.2198 197.339 90.8165 5535.96 190839 1.72873 48.163 37.4352 13.732 162.3 759.978 38.9321 90 2674.2 36.8484 90 2334.94 0 0 0 -nan 0.499681 -nan 24.7663 90 1373.81 208.361 19614 8592.06 8.00368e-05 VarifoldsMeanPlane
99954 150 0 0 0 150.027 150 -1.8062 6.96667 77.1162 197.72 90.8146 5548.49 191023 1.69882 48.9677 35.968 13.7865 160.242 765.098 39.2289 90 2720.7 37.0012 90 2352.45 0 0 0 -nan 0.499993 -nan 24.7324 89.9656 1276.55 211.169 3665 2612.09 0 VarifoldsMeanPlane
99954 700 0 0 0 700.007 700 49.0578 7.22325 78.7077 208.179 91.6385 5608.97 194101 1.73791 54.8014 36.8603 14.3437 160.991 806.497 39.139 90 2700.24 36.4825 89.9992 2288.56 0 0 0 0.0898307 0.499766 0.0293143 27.0574 89.984 1104.75 226.505 60276 41637.7 0 VarifoldsMeanPlane
99954 75 0 0 0 75.0331 75 -2.08855 nan 8271.48 nan nan 208806 nan nan 77.5163 nan nan 16553.6 nan 36.7766 90 2283.1 36.8717 90 2289.89 0 0 0 -nan 1.93681 -nan 36.0646 90 1837.76 16329.1 194500 7.97794e+06 0.000150069 WaveJets
99954 150 0 0 0 150.024 150 -1.35285 10.259 1019.29 3290.78 139.969 6807.5 234375 6.3577 46.9016 65.4909 17.2007 2034.41 13107.1 36.831 89.999 2305.54 37.0192 90 2312.51 0 0 0 -nan 0.499908 -nan 27.1762 89.9701 1459.64 28225.6 232947 2.36053e+07 1.00046e-05 WaveJets
99954 700 0 0 0 700.028 700 -19.6167 7.55598 79.6749 208.909 92.5962 5598.96 194417 2.61233 53.1634 40.0556 14.2564 160.732 756.037 37.6881 89.9999 2489.89 37.7327 89.9998 2473.09 0 0 0 0.138009 0.499992 0.0445982 26.9075 89.9565 1078.8 118837 2.44664e+06 4.32664e+08 0 WaveJets
99954 75 0 0 0 75.0136 75 0.964204 8.41962 76.3412 189.292 106.563 5385.06 182794 3.37503 50.3463 48.1385 16.0049 157.833 661.918 37.3908 89.9992 2399.42 37.0269 90 2326.14 0 0 0 -nan 0.499947 -nan 38.073 90 1886.23 561.905 193106 391197 0.000180083 ShapeOperator
99954 150 0 0 0 149.98 150 6.09571 7.19439 76.6436 180.415 91.3422 5615.23 189141 2.37806 55.7594 36.8949 13.7986 156.713 659.436 38.2756 89.9998 2554.48 37.2042 90 2370.61 0 0 0 -nan 0.499821 -nan 28.0904 89.9959 1491.25 553.381 104733 120373 1.00046e-05 ShapeOperator
99954 700 0 0 0 700.07 700 -24.5326 6.91708 77.5715 180.585 89.4705 5615.04 190616 2.23913 54.7415 32.7091 13.5368 157.743 689.584 38.9666 89.9997 2686.33 36.7633 89.9999 2335.18 0 0 0 0.103086 0.499906 0.0348287 25.9695 89.8469 1161.53 557.225 42840 37989.2 0 ShapeOperator
