50000 0.05 0 0 0 56.4833 78 -11.2656 690.717 154183 1.06313e+08 705883 1.57805e+08 1.11366e+14 2.61729 510.222 1180.61 1383.78 308877 4.26662e+08 4.33952 89.9068 349.382 4.34549 89.9068 349.974 0 0 0 -nan 0.388453 -nan 0.195517 28.905 4.572 10201.4 161801 507452 2e-05 3DQuadric
50000 0.05 0 0.025 0 56.5755 78 -14.2774 690.717 154183 1.06313e+08 705883 1.57805e+08 1.11366e+14 2.61729 510.222 1180.61 1383.78 308877 4.26662e+08 4.33952 89.9068 349.382 4.34549 89.9068 349.974 0 0 0 -nan 0.388453 -nan 0.195517 28.905 4.572 10436.2 185348 2.6709e+06 2e-05 3DQuadric
50000 0.05 0 0.05 0 55.875 78 30.3419 690.717 154183 1.06313e+08 705883 1.57805e+08 1.11366e+14 2.61729 510.222 1180.61 1383.78 308877 4.26662e+08 4.33952 89.9068 349.382 4.34549 89.9068 349.974 0 0 0 -nan 0.388453 -nan 0.195517 28.905 4.572 10528.6 4.02455e+06 1.60284e+09 2e-05 3DQuadric
50000 0.05 0 0.075 0 56.2109 78 -1.36798 690.717 154183 1.06313e+08 705883 1.57805e+08 1.11366e+14 2.61729 510.222 1180.61 1383.78 308877 4.26662e+08 4.33952 89.9068 349.382 4.34549 89.9068 349.974 0 0 0 -nan 0.388453 -nan 0.195517 28.905 4.572 10613.5 6.44919e+06 2.03506e+09 2e-05 3DQuadric
50000 0.05 0 0.1 0 56.3089 78 1.96069 690.717 154183 1.06313e+08 705883 1.57805e+08 1.11366e+14 2.61729 510.222 1180.61 1383.78 308877 4.26662e+08 4.33952 89.9068 349.382 4.34549 89.9068 349.974 0 0 0 -nan 0.388453 -nan 0.195517 28.905 4.572 9911.57 192703 786145 2e-05 3DQuadric
50000 0.05 0 0.15 0 55.9187 78 27.6416 690.717 154183 1.06313e+08 705883 1.57805e+08 1.11366e+14 2.61729 510.222 1180.61 1383.78 308877 4.26662e+08 4.33952 89.9068 349.382 4.34549 89.9068 349.974 0 0 0 -nan 0.388453 -nan 0.195517 28.905 4.572 10398.8 7.01383e+06 1.56149e+09 2e-05 3DQuadric
50000 0.05 0.0025 0 0 56.313 79 -15.0639 255.224 25136.5 4.3809e+06 45272.4 6.958e+06 2.41869e+11 2.14241 193.118 261.215 511.524 50298.1 1.75786e+07 51.3839 89.9992 2410.35 51.4215 90 2412.72 0.00432586 0.0119324 1.53597e-05 0.172401 0.491535 0.0333515 3.53601 89.9922 195.103 10590.7 233628 1.7181e+06 0 3DQuadric
50000 0.05 0.0025 0.025 0 55.5421 79 33.0096 255.224 25136.5 4.3809e+06 45272.4 6.958e+06 2.41869e+11 2.14241 193.118 261.215 511.524 50298.1 1.75786e+07 51.3839 89.9992 2410.35 51.4215 90 2412.72 0.00432586 0.0119324 1.53597e-05 0.172401 0.491535 0.0333515 3.53601 89.9922 195.103 10820.4 4.01584e+06 1.18463e+09 0 3DQuadric
50000 0.05 0.0025 0.05 0 55.5859 79 30.2834 255.224 25136.5 4.3809e+06 45272.4 6.958e+06 2.41869e+11 2.14241 193.118 261.215 511.524 50298.1 1.75786e+07 51.3839 89.9992 2410.35 51.4215 90 2412.72 0.00432586 0.0119324 1.53597e-05 0.172401 0.491535 0.0333515 3.53601 89.9922 195.103 10657.6 5.01609e+06 1.59252e+09 0 3DQuadric
50000 0.05 0.0025 0.075 0 55.5935 79 31.3199 255.224 25136.5 4.3809e+06 45272.4 6.958e+06 2.41869e+11 2.14241 193.118 261.215 511.524 50298.1 1.75786e+07 51.3839 89.9992 2410.35 51.4215 90 2412.72 0.00432586 0.0119324 1.53597e-05 0.172401 0.491535 0.0333515 3.53601 89.9922 195.103 10676.6 4.01477e+06 1.42984e+09 0 3DQuadric
50000 0.05 0.0025 0.1 0 55.9703 79 3.85354 255.224 25136.5 4.3809e+06 45272.4 6.958e+06 2.41869e+11 2.14241 193.118 261.215 511.524 50298.1 1.75786e+07 51.3839 89.9992 2410.35 51.4215 90 2412.72 0.00432586 0.0119324 1.53597e-05 0.172401 0.491535 0.0333515 3.53601 89.9922 195.103 10670 218487 769497 0 3DQuadric
50000 0.05 0.0025 0.15 0 55.6345 79 27.8641 255.224 25136.5 4.3809e+06 45272.4 6.958e+06 2.41869e+11 2.14241 193.118 261.215 511.524 50298.1 1.75786e+07 51.3839 89.9992 2410.35 51.4215 90 2412.72 0.00432586 0.0119324 1.53597e-05 0.172401 0.491535 0.0333515 3.53601 89.9922 195.103 11156.3 7.01492e+06 2.96355e+09 0 3DQuadric
50000 0.05 0.005 0 0 54.7752 80 32.0141 188.186 14646.6 1.72357e+06 111396 2.23432e+07 2.25378e+12 5.37161 743.027 2599.23 379.365 30037.8 7.05296e+06 52.084 89.9997 2411.3 52.2218 89.9975 2418.15 0.00865171 0.0238647 6.14388e-05 0.172183 0.480748 0.0331367 6.97278 89.866 348.436 10872.5 7.0144e+06 2.04262e+09 0 3DQuadric
50000 0.05 0.005 0.025 0 54.6941 80 36.7874 188.186 14646.6 1.72357e+06 111396 2.23432e+07 2.25378e+12 5.37161 743.027 2599.23 379.365 30037.8 7.05296e+06 52.084 89.9997 2411.3 52.2218 89.9975 2418.15 0.00865171 0.0238647 6.14388e-05 0.172183 0.480748 0.0331367 6.97278 89.866 348.436 10259.2 29772 690255 0 3DQuadric
50000 0.05 0.005 0.05 0 54.6999 80 35.7864 188.186 14646.6 1.72357e+06 111396 2.23432e+07 2.25378e+12 5.37161 743.027 2599.23 379.365 30037.8 7.05296e+06 52.084 89.9997 2411.3 52.2218 89.9975 2418.15 0.00865171 0.0238647 6.14388e-05 0.172183 0.480748 0.0331367 6.97278 89.866 348.436 10395.8 84012 861769 0 3DQuadric
50000 0.05 0.005 0.075 0 55.0784 80 4.11906 188.186 14646.6 1.72357e+06 111396 2.23432e+07 2.25378e+12 5.37161 743.027 2599.23 379.365 30037.8 7.05296e+06 52.084 89.9997 2411.3 52.2218 89.9975 2418.15 0.00865171 0.0238647 6.14388e-05 0.172183 0.480748 0.0331367 6.97278 89.866 348.436 10213.9 4.0133e+06 5.52324e+08 0 3DQuadric
50000 0.05 0.005 0.1 0 55.6488 80 -22.1278 188.186 14646.6 1.72357e+06 111396 2.23432e+07 2.25378e+12 5.37161 743.027 2599.23 379.365 30037.8 7.05296e+06 52.084 89.9997 2411.3 52.2218 89.9975 2418.15 0.00865171 0.0238647 6.14388e-05 0.172183 0.480748 0.0331367 6.97278 89.866 348.436 10452.2 107142 128259 0 3DQuadric
50000 0.05 0.005 0.15 0 54.7144 80 35.5088 188.186 14646.6 1.72357e+06 111396 2.23432e+07 2.25378e+12 5.37161 743.027 2599.23 379.365 30037.8 7.05296e+06 52.084 89.9997 2411.3 52.2218 89.9975 2418.15 0.00865171 0.0238647 6.14388e-05 0.172183 0.480748 0.0331367 6.97278 89.866 348.436 10496 460452 1.39001e+07 0 3DQuadric
50000 0.05 0.0075 0 0 53.4061 79 35.7281 111.715 10539.2 547056 42960.7 7.28715e+06 2.42568e+11 7.04955 483.138 1782.2 227.433 21419.3 2.25891e+06 52.0864 89.9977 2396.03 52.4305 89.9956 2407.87 0.0129776 0.0357971 0.000138237 0.173912 0.483953 0.0335205 11.4804 89.9612 566.198 10699.9 4.01779e+06 1.77576e+09 0 3DQuadric
50000 0.05 0.0075 0.025 0 53.6801 79 16.389 111.715 10539.2 547056 42960.7 7.28715e+06 2.42568e+11 7.04955 483.138 1782.2 227.433 21419.3 2.25891e+06 52.0864 89.9977 2396.03 52.4305 89.9956 2407.87 0.0129776 0.0357971 0.000138237 0.173912 0.483953 0.0335205 11.4804 89.9612 566.198 10700.2 6.37904e+06 2.80351e+09 0 3DQuadric
50000 0.05 0.0075 0.05 0 53.388 79 36.4007 111.715 10539.2 547056 42960.7 7.28715e+06 2.42568e+11 7.04955 483.138 1782.2 227.433 21419.3 2.25891e+06 52.0864 89.9977 2396.03 52.4305 89.9956 2407.87 0.0129776 0.0357971 0.000138237 0.173912 0.483953 0.0335205 11.4804 89.9612 566.198 10397 4.01503e+06 9.07029e+08 0 3DQuadric
50000 0.05 0.0075 0.075 0 53.3889 79 36.8164 111.715 10539.2 547056 42960.7 7.28715e+06 2.42568e+11 7.04955 483.138 1782.2 227.433 21419.3 2.25891e+06 52.0864 89.9977 2396.03 52.4305 89.9956 2407.87 0.0129776 0.0357971 0.000138237 0.173912 0.483953 0.0335205 11.4804 89.9612 566.198 10560.2 4.02621e+06 1.98181e+09 0 3DQuadric
50000 0.05 0.0075 0.1 0 53.4021 79 35.5798 111.715 10539.2 547056 42960.7 7.28715e+06 2.42568e+11 7.04955 483.138 1782.2 227.433 21419.3 2.25891e+06 52.0864 89.9977 2396.03 52.4305 89.9956 2407.87 0.0129776 0.0357971 0.000138237 0.173912 0.483953 0.0335205 11.4804 89.9612 566.198 10895.2 4.01495e+06 2.08419e+09 0 3DQuadric
50000 0.05 0.0075 0.15 0 53.4041 79 35.9758 111.715 10539.2 547056 42960.7 7.28715e+06 2.42568e+11 7.04955 483.138 1782.2 227.433 21419.3 2.25891e+06 52.0864 89.9977 2396.03 52.4305 89.9956 2407.87 0.0129776 0.0357971 0.000138237 0.173912 0.483953 0.0335205 11.4804 89.9612 566.198 10401.5 7.01449e+06 2.03109e+09 0 3DQuadric
50000 0.05 0.01 0 0 51.8482 81 15.4566 92.8144 4176.72 194229 33938 3.36739e+06 7.09326e+10 12.3516 993.899 5881.85 191.559 8545.15 821421 52.2177 89.9998 2385.17 52.9693 89.9998 2401.08 0.0173034 0.0477294 0.000245755 0.177504 0.489781 0.0344389 17.5853 89.9857 891.668 10386.8 227011 1.36553e+06 0 3DQuadric
50000 0.05 0.01 0.025 0 51.6645 81 28.8912 92.8144 4176.72 194229 33938 3.36739e+06 7.09326e+10 12.3516 993.899 5881.85 191.559 8545.15 821421 52.2177 89.9998 2385.17 52.9693 89.9998 2401.08 0.0173034 0.0477294 0.000245755 0.177504 0.489781 0.0344389 17.5853 89.9857 891.668 10850.7 4.01585e+06 1.87916e+09 0 3DQuadric
50000 0.05 0.01 0.05 0 51.4093 81 46.7278 92.8144 4176.72 194229 33938 3.36739e+06 7.09326e+10 12.3516 993.899 5881.85 191.559 8545.15 821421 52.2177 89.9998 2385.17 52.9693 89.9998 2401.08 0.0173034 0.0477294 0.000245755 0.177504 0.489781 0.0344389 17.5853 89.9857 891.668 10233.3 4.01425e+06 1.35667e+09 0 3DQuadric
50000 0.05 0.01 0.075 0 51.7175 81 26.2829 92.8144 4176.72 194229 33938 3.36739e+06 7.09326e+10 12.3516 993.899 5881.85 191.559 8545.15 821421 52.2177 89.9998 2385.17 52.9693 89.9998 2401.08 0.0173034 0.0477294 0.000245755 0.177504 0.489781 0.0344389 17.5853 89.9857 891.668 10156.1 251918 2.13469e+06 0 3DQuadric
50000 0.05 0.01 0.1 0 51.4579 81 44.3913 92.8144 4176.72 194229 33938 3.36739e+06 7.09326e+10 12.3516 993.899 5881.85 191.559 8545.15 821421 52.2177 89.9998 2385.17 52.9693 89.9998 2401.08 0.0173034 0.0477294 0.000245755 0.177504 0.489781 0.0344389 17.5853 89.9857 891.668 10890.1 7.01436e+06 4.16335e+09 0 3DQuadric
