50000 0.05 0 0 0.01 76.2727 94 -528.149 0.222124 26.0817 3.51238 0.376294 57.5573 16.4184 0.0300495 5.26869 0.134887 0.450432 51.6405 13.9975 0.3708 42.6325 12.1137 0.371546 42.6808 12.1298 0 0 0 0.00307826 0.286082 0.000689286 0.0248269 3.16287 0.0518088 10443.4 4.01455e+06 2.46908e+09 0 3DQuadric
50000 0.05 0 0 0.05 68.5405 94 55.4135 0.222124 26.0817 3.51238 0.376294 57.5573 16.4184 0.0300495 5.26869 0.134887 0.450432 51.6405 13.9975 0.3708 42.6325 12.1137 0.371546 42.6808 12.1298 0 0 0 0.00307826 0.286082 0.000689286 0.0248269 3.16287 0.0518088 10123.5 27617 408267 0 3DQuadric
50000 0.05 0 0 0.1 68.5867 94 54.5186 0.222124 26.0817 3.51238 0.376294 57.5573 16.4184 0.0300495 5.26869 0.134887 0.450432 51.6405 13.9975 0.3708 42.6325 12.1137 0.371546 42.6808 12.1298 0 0 0 0.00307826 0.286082 0.000689286 0.0248269 3.16287 0.0518088 9789.68 116244 352400 0 3DQuadric
50000 0.075 0 0 0.01 152.982 192 143.909 0.000384599 0.00135188 1.32936e-07 0.000222673 0.00250742 1.54376e-07 0.000120846 0.00136044 4.54706e-08 0.000763268 0.00231946 4.88729e-07 0.0019127 0.0117198 5.84215e-06 0.00191912 0.0117211 5.86471e-06 0 0 0 4.17522e-05 0.000469909 5.42803e-09 0.000287477 0.00975172 6.89128e-07 10679.1 5.01444e+06 3.87414e+09 0 3DQuadric
50000 0.075 0 0 0.05 152.426 192 241.936 0.000384599 0.00135188 1.32936e-07 0.000222673 0.00250742 1.54376e-07 0.000120846 0.00136044 4.54706e-08 0.000763268 0.00231946 4.88729e-07 0.0019127 0.0117198 5.84215e-06 0.00191912 0.0117211 5.86471e-06 0 0 0 4.17522e-05 0.000469909 5.42803e-09 0.000287477 0.00975172 6.89128e-07 9907.6 225900 2.10639e+06 0 3DQuadric
50000 0.075 0 0 0.1 152.445 192 241.221 0.000384599 0.00135188 1.32936e-07 0.000222673 0.00250742 1.54376e-07 0.000120846 0.00136044 4.54706e-08 0.000763268 0.00231946 4.88729e-07 0.0019127 0.0117198 5.84215e-06 0.00191912 0.0117211 5.86471e-06 0 0 0 4.17522e-05 0.000469909 5.42803e-09 0.000287477 0.00975172 6.89128e-07 10517.5 6.01463e+06 3.12194e+09 0 3DQuadric
50000 0.1 0 0 0.01 268.789 322 759.569 8.99402e-05 0.000445225 1.09261e-08 9.84513e-05 0.0011375 3.41671e-08 5.34135e-05 0.000617197 1.0057e-08 0.000172692 0.000758815 3.8279e-08 0.000808529 0.004762 1.07578e-06 0.000816796 0.00985797 1.26062e-06 0 0 0 1.84485e-05 0.000213195 1.19974e-09 0.000185871 0.00980305 6.74189e-07 10041.3 446200 1.04882e+07 0 3DQuadric
50000 0.1 0 0 0.05 269.605 322 428.09 8.99402e-05 0.000445225 1.09261e-08 9.84513e-05 0.0011375 3.41671e-08 5.34135e-05 0.000617197 1.0057e-08 0.000172692 0.000758815 3.8279e-08 0.000808529 0.004762 1.07578e-06 0.000816796 0.00985797 1.26062e-06 0 0 0 1.84485e-05 0.000213195 1.19974e-09 0.000185871 0.00980305 6.74189e-07 10154.3 63198 333947 0 3DQuadric
50000 0.1 0 0 0.1 268.739 322 755.003 8.99402e-05 0.000445225 1.09261e-08 9.84513e-05 0.0011375 3.41671e-08 5.34135e-05 0.000617197 1.0057e-08 0.000172692 0.000758815 3.8279e-08 0.000808529 0.004762 1.07578e-06 0.000816796 0.00985797 1.26062e-06 0 0 0 1.84485e-05 0.000213195 1.19974e-09 0.000185871 0.00980305 6.74189e-07 10212.6 4.01269e+06 6.90144e+08 0 3DQuadric
50000 0.125 0 0 0.01 416.655 493 2107.36 3.90165e-05 0.00021962 2.32834e-09 5.30878e-05 0.000656312 9.98983e-09 2.88008e-05 0.000356093 2.94025e-09 7.29777e-05 0.000345138 7.71417e-09 0.000417436 0.00258148 2.93335e-07 0.000430573 0.00987276 7.34862e-07 0 0 0 9.94707e-06 0.000122997 3.50729e-10 0.00014595 0.00986486 6.77799e-07 10303 518448 7.05415e+06 0 3DQuadric
50000 0.125 0 0 0.05 416.778 493 2036.57 3.90165e-05 0.00021962 2.32834e-09 5.30878e-05 0.000656312 9.98983e-09 2.88008e-05 0.000356093 2.94025e-09 7.29777e-05 0.000345138 7.71417e-09 0.000417436 0.00258148 2.93335e-07 0.000430573 0.00987276 7.34862e-07 0 0 0 9.94707e-06 0.000122997 3.50729e-10 0.00014595 0.00986486 6.77799e-07 10444.2 4.0129e+06 5.06231e+08 0 3DQuadric
50000 0.125 0 0 0.1 416.718 493 2064.82 3.90165e-05 0.00021962 2.32834e-09 5.30878e-05 0.000656312 9.98983e-09 2.88008e-05 0.000356093 2.94025e-09 7.29777e-05 0.000345138 7.71417e-09 0.000417436 0.00258148 2.93335e-07 0.000430573 0.00987276 7.34862e-07 0 0 0 9.94707e-06 0.000122997 3.50729e-10 0.00014595 0.00986486 6.77799e-07 10416.3 239880 3.45761e+06 0 3DQuadric
50000 0.15 0 0 0.01 596.247 691 4815.12 2.17418e-05 0.000119983 7.63362e-10 3.31657e-05 0.000381015 3.87525e-09 1.79926e-05 0.000206714 1.14057e-09 4.01033e-05 0.000187388 2.42851e-09 0.000250104 0.00164226 1.08897e-07 0.000270302 0.0098653 6.85809e-07 0 0 0 6.21414e-06 7.13967e-05 1.36052e-10 0.000128068 0.00986455 6.78323e-07 10773.6 4.0144e+06 1.15286e+09 0 3DQuadric
50000 0.15 0 0 0.05 596.158 691 4764 2.17418e-05 0.000119983 7.63362e-10 3.31657e-05 0.000381015 3.87525e-09 1.79926e-05 0.000206714 1.14057e-09 4.01033e-05 0.000187388 2.42851e-09 0.000250104 0.00164226 1.08897e-07 0.000270302 0.0098653 6.85809e-07 0 0 0 6.21414e-06 7.13967e-05 1.36052e-10 0.000128068 0.00986455 6.78323e-07 10482.8 4.02546e+06 1.97857e+09 0 3DQuadric
50000 0.15 0 0 0.1 596.428 691 4615.33 2.17418e-05 0.000119983 7.63362e-10 3.31657e-05 0.000381015 3.87525e-09 1.79926e-05 0.000206714 1.14057e-09 4.01033e-05 0.000187388 2.42851e-09 0.000250104 0.00164226 1.08897e-07 0.000270302 0.0098653 6.85809e-07 0 0 0 6.21414e-06 7.13967e-05 1.36052e-10 0.000128068 0.00986455 6.78323e-07 10543.6 123507 2.00312e+06 0 3DQuadric
50000 0.175 0 0 0.01 806.66 923 9596.69 1.37314e-05 7.73069e-05 3.11194e-10 2.25922e-05 0.000262516 1.82381e-09 1.22564e-05 0.000142422 5.36776e-10 2.53101e-05 0.000105336 9.56499e-10 0.000163334 0.000949031 4.70382e-08 0.000192382 0.00987205 6.79652e-07 0 0 0 4.233e-06 4.91903e-05 6.40277e-11 0.000118882 0.00987184 6.78461e-07 10692.9 4.02398e+06 1.89311e+09 0 3DQuadric
50000 0.175 0 0 0.05 806.784 923 9474.83 1.37314e-05 7.73069e-05 3.11194e-10 2.25922e-05 0.000262516 1.82381e-09 1.22564e-05 0.000142422 5.36776e-10 2.53101e-05 0.000105336 9.56499e-10 0.000163334 0.000949031 4.70382e-08 0.000192382 0.00987205 6.79652e-07 0 0 0 4.233e-06 4.91903e-05 6.40277e-11 0.000118882 0.00987184 6.78461e-07 10463.5 4.02129e+06 1.3326e+09 0 3DQuadric
50000 0.175 0 0 0.1 807.337 923 8898.74 1.37314e-05 7.73069e-05 3.11194e-10 2.25922e-05 0.000262516 1.82381e-09 1.22564e-05 0.000142422 5.36776e-10 2.53101e-05 0.000105336 9.56499e-10 0.000163334 0.000949031 4.70382e-08 0.000192382 0.00987205 6.79652e-07 0 0 0 4.233e-06 4.91903e-05 6.40277e-11 0.000118882 0.00987184 6.78461e-07 10659.7 487440 6.92908e+06 0 3DQuadric
50000 0.2 0 0 0.01 1053.04 1199 12071.8 9.23606e-06 5.59992e-05 1.41284e-10 1.59134e-05 0.00014882 8.81473e-10 8.63307e-06 8.07375e-05 2.59428e-10 1.73802e-05 6.54881e-05 4.33758e-10 0.000112738 0.000701937 2.36908e-08 0.000151894 0.00987954 6.78969e-07 0 0 0 2.9816e-06 2.78849e-05 3.09446e-11 0.000113524 0.00987949 6.78743e-07 11026.8 339504 6.25502e+06 0 3DQuadric
